0,title,view,follows,likes,collects,senti_result,punc_result,num_of_numbers,is_question,total_char,num_phrase
657,新手友好型减肥餐：慢碳饮食详解，亲测60天瘦22斤看到了腹肌,62000,70000,1984,4203,2,0,2,0,30,"['60天瘦', '22斤']"
658,梨型身材如何告别扁塌臀，五个动作提臀缩胯,62000,8502,726,4880,0,0,0,1,20,
659,7分钟轻松甩掉拜拜肉|蝴蝶袖！轻松瘦手臂，天天穿吊带！,62000,237000,1720,8238,3,3,1,0,27,['7分钟']
660,【Channel Lean】Thenx 8分钟高强度下肢训练,62000,216000,1590,4371,1,2,0,0,30,
661,【Channel Lean】Chris Heria 最有效俯卧撑动作Top10,62000,216000,2779,6977,1,2,0,0,39,
662,克拉拉的美丽色彩瑜伽,62000,1909,285,1343,1,0,0,0,10,
663,暴瘦全身?！幼儿园难度的瘦身徒手训练，每次30分钟宅在家就能减肥的操作，正常人都能做！,62000,12000,1128,3178,1,3,1,1,43,['30分钟']
664,吴龙Vlog |职业运动员一天到底都在吃什么&amp;肩部训练细节讲解 | 备战越南赛EP.2|,62000,57000,1732,1259,1,4,0,0,48,
665,我对鹿家门程亦山的看法！他居然是93年的？！能扣篮？！,61000,11000,709,290,1,5,1,1,27,['93年']
666,和健身大佬面基♂，学到了很多有用的动作～～,61000,68000,1252,488,2,2,0,0,21,
667,8个HIIT动作让你和腰腹赘肉说再见/四分钟快速燃脂/再见大肚子,61000,6695,1768,6072,0,0,1,0,32,['8个']
668,30分钟全身燃脂hiit 无器械无跳跃 膝盖友好燃脂健身（Heather Robertson）,61000,22000,1182,9119,1,0,1,0,47,['30分钟']
669,办公室/宿舍楼/家 随时随地甩掉小肚腩 get性感小蛮腰！,61000,237000,1599,6184,1,1,0,0,29,
670,减脂如何最大程度保留肌肉？(小重量多次数雕刻细节？) Ft.帅soserious | 60天夏日挑战EP4,61000,221000,1249,1542,2,3,1,1,53,['60天']
671,【Pamela Rf】二十分钟翘臀锻炼流程 无器械 | 20 MIN BOOTY WORKOUT // No Equipment,61000,297000,874,8988,1,3,0,0,64,
672,你们健身的初衷是为了什么呢？我反正目标明确！,61000,19000,841,143,1,2,0,1,22,
673,刚开始健身都是补剂装备一整套，到后面的经济条件只允许蹭粉了，不好意思，我自带勺子...,61000,19000,851,195,1,0,0,0,43,
674,如何在宿舍用瑜伽垫练出腹肌，只需每天抽10-20分钟，马甲线腹肌不是梦，男女通用,61000,5501,1351,3922,2,1,2,1,40,"['10-', '20分钟']"
675,【Channel Lean】F神再临！街健皇帝Frank Medrano全新6分钟燃脂运动,61000,216000,2203,5635,0,3,1,0,45,['6分钟']
676,00后健身一年的变化！,61000,365,512,307,0,1,1,0,11,['00后']
677,186的长腿男朋友，抓重点，穿运动裤都是满屏的突兀！,61000,5235,307,631,0,1,1,0,26,['186长腿']
678,【cici】健身史大公开！从路人身材到百里挑一？究竟经历了什么？,60000,41000,1389,1548,1,5,0,1,32,
679,男生女生减脂的误区，你有没有中招？,60000,96000,1149,1451,0,1,0,1,17,
680,T25高强有氧健身操（alpha第一阶段）25分钟快速瘦小腿！1周亲测见效！评论附课表 中文字幕,60000,1587,1207,9225,0,2,2,0,48,"['25分钟', '1周亲测']"
681,震惊！！现在大学生的身材彻底的刷新了我的认知！！,60000,152,168,313,1,4,0,0,24,
682,为什么女生容易假胯宽？今哥4招帮你解决假胯宽！有一招很神奇~,60000,56000,3600,9017,2,3,1,1,30,['4招帮']
683,练背没感觉，背阔肌不够宽，坐姿划船你真的做对了么？基础坐姿划船讲解+今日份背部训练。,60000,11000,1015,2272,2,1,0,1,42,
684,九分钟下腹肌训练 | 高效燃烧小腹脂肪 | 无器械,60000,16000,1357,6850,3,2,0,0,25,
685,睡前普拉提，让你瘦全身的同时，线条更加性感柔美！,60000,72000,809,3819,0,1,0,0,24,
686,自用【周一有氧】 30分钟超燃脂有氧操 | 15分钟全身拉伸 |,60000,501,641,5290,0,4,2,0,32,"['30分钟', '15分钟']"
687,大D凌晨和氮泵哥炸肩 | 告诉你，我们为什么会比97%的人优秀,60000,56000,698,1124,1,1,0,1,31,
688,练背日 | 时隔几个月重新感受到背部发力,60000,2412,546,1250,0,1,0,0,20,
689,美女健身房内的自拍！健身出迷人的身材,59000,149,98,507,1,1,0,0,18,
690,学生党暑假减脂计划【瘦身全流程】｜小摩尔のVLOG Ep.19｜暑期40天减脂挑战第一期,59000,11000,1198,2727,1,2,1,0,44,['40天']
691,弱鸡女孩的第一个引体向上！夏日美背日记『琛儿的健身VLOG15』,59000,18000,694,1247,0,1,0,0,32,
692,短腿小萝卜  胸部训练集 （练胸选动作的看过来）,59000,4184,733,2643,1,0,0,0,24,
693,【Jeff】最好的腿部哑铃训练动作！,59000,364000,2191,7279,2,3,0,0,18,
694,45分钟疯狂HIIT | 燃烧脂肪间歇运动 有氧燃脂 核心腹部强健（Heather Robertson）,59000,22000,751,7604,5,1,1,0,52,['45分钟']
695,「Chris Heria」家庭哑铃全身训练,59000,232000,2992,10000,1,0,0,0,21,
696,【吐槽】吃个健身餐，我太难了。,59000,74000,2348,562,0,2,0,0,15,
697,肌肉最大的体操运动员，这幅身躯宛如野兽,58000,158000,475,299,2,0,0,0,19,
698,类固醇的费用？我什么时候可以开始使用？以及生长激素能不能单独使用-你们要的蛋比视频来了,58000,24000,571,245,1,3,0,1,43,
699,臀部两侧凹陷，下垂，臀型不饱满，苦恼怎么才能练出圆润蜜桃臀？不用发愁哦！你只需要一点点正确的方法，一个月就能让臀部饱满圆润起来！,58000,237000,1409,7164,8,3,0,1,64,
700,暴汗瘦身不要停，动感的健身舞果断收藏，和闺蜜一起减肥训练！,58000,80000,1008,6670,3,1,0,0,29,
701,三千|30天高效瘦大腿分享，挑战周六野30天！,58000,1089,337,1119,1,2,2,0,23,"['30天', '30天']"
702,地表最强自重训练大师Simonster最具有艺术感的个人视频,58000,9763,2151,3110,2,0,0,0,30,
703,这柔韧美女也是没谁了，健身房里一绝,58000,84,384,886,0,0,0,0,17,
704,公开我的食谱：不要相信某红薯的食谱，科学健康吃出马甲线！要学会自己给自己做计划！！,58000,38000,629,1521,5,3,0,0,41,
705,【减肥误区】女明星们，请你们别再这样误导大家！,58000,19000,881,491,1,3,0,0,23,
706,【Thenx】如何让自己变得更强壮,58000,104000,1127,2093,1,2,0,1,17,
707,8分钟燃脂训练，敢来你就瘦了！,58000,219000,3209,6429,1,1,1,0,15,['8分钟']
708,【30天暴瘦30斤】DAY11 坑爹的KEEP让我跑步惨遭滑铁卢~ 开启减肥挑战之&quot;旅&quot;！城堡群暴走！在线征婚！,58000,24000,391,366,1,8,2,0,66,"['30天暴', '30天暴']"
709,【健身】和Jheniffer Lopes一起训练和游戏,58000,23000,633,2473,1,2,0,0,27,
710,21天自律挑战-Day9,58000,10000,360,620,1,1,1,0,12,['21天']
711,干货!『德国运动学专家』 解决骨盆前倾的三个训练方法  「Improve Yourself Series」改善体能系列,58000,14000,2285,9530,3,1,0,0,59,
712,丑了六年才有人追？被甩后一个月瘦下来 | 变美变瘦究竟有多爽！自述黑历史的蜕变经过~迷一样的穿搭？你的精神氮泵,57000,38000,1821,964,0,5,0,1,55,
713,新手第一次去健身房应该怎么办？新手必看！,57000,97000,2399,3387,2,2,0,1,20,
714,【盼盼vlog#21】给我三首歌的时间 | 轰炸腹肌训练！,57000,78000,674,1262,2,5,1,0,29,['21】']
715,你真的需要拉伸吗？！【拉伸与柔韧性的秘密；柔韧性与伤病的关系】,57000,258000,2740,1460,1,4,0,1,31,
716,"【Cara】我用3招, 告别了驼背圆肩| 一秒增高、提升气质、优美体态",57000,277000,4525,3412,2,3,1,0,35,['3招']
717,斯巴达女孩Heba Ali 这个没有蜜桃臀的姑娘完美而强大 女性健身从来不只是蜂腰翘臀,57000,5776,1433,2484,3,0,0,0,43,
718,一周瘦十斤-你一定能坚持下去的减肥操,57000,11000,956,6095,0,1,0,0,18,
719,【突发】轮子哥撕裂了肱二头肌！在搬运最后一颗石球时不慎撕裂了肱二头肌  希望他可以尽快恢复,57000,1611,105,51,4,3,0,0,45,
720,30日挑战自我－极速收肚练腹肌 〖第3星期〗,57000,76000,712,4459,2,0,2,0,22,"['30日', '3星期']"
721,【Jeff】如何把二头练得又宽又高！,57000,364000,2068,5136,0,3,0,1,18,
722,价值10万的训练技术：查尔斯格拉斯教你高位下拉的诀窍,57000,12000,547,2119,1,0,1,0,26,['10万']
723,练出匀称修长的腿部一定离不开腿部的拉伸哦！最全臀腿拉伸指南（干活必看！）,57000,237000,1461,6791,2,2,0,0,36,
724,17岁,57000,121,101,190,0,0,1,0,3,['17岁']
725,【30天暴瘦30斤】DAY20 感觉这将是疯狂掉粉儿的一期...【抽奖!!!】以弥补全方位扑街~我有酒，你有故事吗？剪完视频自己都没眼看~,57000,24000,559,243,1,10,2,1,69,"['30天暴', '30天暴']"
726,真正搓衣板，拥有十块腹肌的PRO,57000,158000,334,382,2,0,0,0,16,
727,【经历分享】曾经150斤的德语老师如何成为健身教练 | 未来职业要选自己喜欢的吗,57000,132000,1565,621,2,3,1,1,40,['150斤']
728,【干货】了解自己的健身天赋,57000,11000,2522,1195,1,2,0,0,13,
729,170cm以下的进来，这是导致你长不高的八大原因！！,57000,68000,3907,3541,0,2,0,0,26,
730,力量举｜像奶茶店的清新健身房-中山探馆,56000,13000,928,608,0,1,0,0,19,
731,【0基础深蹲技巧——60s干货】一个小细节搞定！,56000,464000,1372,1248,1,3,1,0,24,['0基础']
732,18岁骚年想做C?,56000,4122,275,420,0,1,1,1,9,['18岁']
733,康顾琦，往盘中的男神,56000,612,252,898,0,0,0,0,10,
734,【“梨形”身材的迷思】假胯宽是个伪概念 | 三个动作竟敢改变基因？？,56000,132000,2258,1731,1,5,0,1,34,
735,【翘臀五部曲①】新手无器械 · 基础臀部激活训练 | 解决臀部发力感弱的问题 | 内含“可全程跟练版”视频,56000,132000,2402,6242,4,4,1,0,53,['①】']
736,【瘦身一人食】GI实操！这“神器”让我一个暑假吃成易瘦体质！,56000,457000,3275,2669,0,4,0,0,30,
737,如何在开学体测引体时秀翻全场,56000,12000,409,138,0,0,0,1,14,
738,遭了健身房有人晕倒了，我可以立刻化身健身房后裔,56000,5295,314,209,0,0,0,0,23,
739,可能是很多人理想中的身材,55000,858,139,341,2,0,0,0,12,
740,钢管舞世界冠军的反重力操作，路人活久见系列,55000,158000,1081,772,0,0,0,0,21,
741,当我减肥时，我吃什么零食 | 健康低卡零食推荐 01,55000,14000,1585,1980,2,1,1,0,26,
742,7日减脂3餐，这些技巧，让我的减脂餐比吃外卖更快！再忙也要瘦啊,55000,266000,1034,1340,2,1,2,0,31,"['7日', '3餐']"
743,【女性训练】双语字幕丨女性专场，男士禁入丨4大超级组针对三头肌+背部训练，打造超模气质 silvy araujo,55000,32000,366,1887,3,2,1,0,56,['4大']
744,地狱波比跳之请勿轻易模仿-超高强度减脂训练。,55000,17000,668,1336,1,1,0,0,22,
745,单手吊杠世界纪录了解下，吹牛的时候有个数,55000,158000,345,129,1,0,0,0,20,
746,最【完美+科学】的肩部训练计划！5min5个动作【8篇科学研究】【科学解析】,55000,48000,2815,6251,2,7,1,0,38,['8篇']
747,#我个男生为什么会看这种视频#part2 最后那个小哥哥我爱辽（记得素质三连哦）,55000,14000,1864,1892,1,2,0,1,40,
748,【哑铃系列】4个练爆胸肌的哑铃动作！家庭必备,55000,97000,2682,4760,0,3,1,0,22,['4个练']
749,Jeff：最佳腹肌训练计划（22天）,55000,3976,2425,9457,2,0,1,0,18,['22天']
750,【Jeff】居家版十分钟胸部训练计划（跟上一起做！）,55000,364000,2580,7472,1,3,0,0,26,
751,陈康备战2019奥赛之路—肩部训练,54000,29000,1599,1452,1,0,1,0,17,['2019奥赛']
752,小伙健身太疯狂拒绝米面整1年！腹肌如搓衣板，网友啤酒肚有救了,54000,21000,154,276,3,1,1,0,30,['1年']
753,如何快速减掉顽固脂肪(下腹部脂肪)3个有科学依据的建议 by Jeremy Ethier,54000,16000,1055,3877,3,0,1,1,44,['3个']
754,干货！『德国运动学专家』新手拉伸训练（让你神清气爽）            「Improve Yourself Series」改善体能系列,54000,14000,2239,9855,4,1,0,0,69,
755,【健身动力】身材超好的翘臀小姐姐健身也太好看了吧@saomiguelito BGM@time machine,54000,364000,384,736,3,4,0,0,54,
756,「德国兄弟」3个拉伸你该每天都做（多为健康着想！）,54000,232000,2248,9187,1,1,1,0,25,['3个']
757,当你昨天练了腿 - 2,54000,27000,1171,737,0,1,1,0,11,
758,「Krissy Cela」&quot;臀神&quot;带你练臀（练臀的诀窍尽在这里！）,54000,232000,1821,6331,0,3,0,0,43,
759,增肌应该怎么吃？怎么吃才能让增肌最大化？,54000,12000,613,859,1,2,0,1,20,
760,增大臂围 | 肱三头肌怎么练大？,54000,104000,1530,2186,0,2,0,1,16,
761,【30天暴瘦30斤】DAY21 倒数第十天！冲鸭！周日赶集，在法国早市还是得买咱中国制造！坚持枯燥的无氧+有氧！健身房漂亮小姐姐给我动力~,54000,24000,469,201,2,7,2,0,69,"['30天暴', '30天暴']"
762,【ZQ】如何正确硬拉？｜硬拉讲解教学｜动作示范｜常见错误｜,54000,80000,2207,2347,2,3,0,1,29,
763,【只要哑铃】两天练完全身肌肉！在家在寝室减脂增肌,54000,95000,3036,7335,0,3,0,0,24,
764,到这里我还是健美小学生，嘤嘤嘤,54000,21000,413,277,4,0,0,0,15,
765,增肌 | 大重量or小重量？,54000,104000,1775,1505,0,2,0,1,14,
766,【健康运动分享|一分钟矫正瘦腿！|无压力运动内衣试穿分享】,54000,43000,698,993,3,5,0,0,29,
767,Jeff：最快速的正确减脂方法,54000,3976,473,1956,1,0,0,0,15,
768,【瘦子增肌】大部分人练腹肌都会犯的两个错误！不要再犯了！,54000,97000,1546,1423,2,4,0,0,28,
769,#我个男生为什么会看这种视频#p9一波制服墙上，小gaygay们等死吧。添加一下up的粉丝群，二维码在评论区。粉丝牌已经弄好了哦，大家可以去获得。,53000,14000,2259,1865,3,2,0,1,73,
770,全麦 | 新手入门级、健身房臀腿训练四大器械动作讲解&amp;使用指南,53000,12000,700,2456,1,2,0,0,35,
771,快速瘦肌肉型小腿经验分享 | 每天30min，一周见效 | 周六野瘦大小腿反馈 | 梨形肌肉腿粗必看,53000,36000,990,2707,1,3,0,0,50,
772,抗糖片、代餐粉...5大「减肥智商税」红黑榜，你曾为哪个动心，恰饭视频,53000,266000,989,415,0,0,1,0,35,['5大']
773,减脂必知！能量怎么算？饮食要注意啥？,53000,16000,997,2747,1,3,0,1,18,
774,#陈玉坤#健身小白，怎么练，怎么吃。,53000,96000,1318,2055,0,2,0,1,18,
775,所谓的按摩瘦身还有代餐饼干，真的是不用运动一个月瘦10斤。,53000,19000,750,199,0,0,1,0,29,['10斤']
776,今天穿女装练卧推，被压到扶着墙出去,53000,17000,236,128,0,0,0,0,17,
777,想要最高效减脂，有氧训练应该这么安排！,53000,219000,1881,1459,1,1,0,0,19,
778,全麦 | 健身房防坑指南，新手必看的保姆级入门教程,53000,12000,1040,2015,1,1,0,0,25,
779,每天一小时的业余水平,53000,19000,330,64,0,0,0,0,10,
780,练背“硬伤”：肩胛骨乱飞,52000,20000,1330,2200,0,0,0,0,12,
781,健身的姑娘漂亮——大爷，来看比赛啊。,52000,7345,369,1635,2,0,0,0,18,
782,65KG腕力爱好者 VS 102KG健身房壮汉,52000,158000,173,49,0,0,0,0,23,
783,听雨健身教程 | 5分钟瘦大腿翘臀 | 简单轻松 | 凌听雨,52000,2371,848,2692,1,3,1,0,30,['5分钟']
784,只是想说，我们练健美的可能不是很灵活，但是绝对不笨拙,52000,3487,345,90,5,0,0,0,26,
785,每天30+俯卧撑挑战55,52000,2298,118,253,1,0,2,0,12,['30+']
786,肌肉分离度，纬度在女生心目中就像她问你，你看看我今天口红色号和昨天的区别大不大，基本一样的效果……,52000,19000,660,109,1,0,0,0,49,
787,【May Fit】健身房器械介绍|女孩必做的健身房上半身器材(+不藏私tips分享)！,52000,57000,921,4412,0,4,0,0,43,
788,【女性训练】中文字幕丨女士专场，男士禁入！女神的超级组 臀腿训练教程丨哥伦比亚新晋网红女神Silvy Araujo,52000,32000,505,2313,3,3,0,0,57,
789,睡前吃饭会长胖？早饭必须吃？空腹有氧瘦更多？|10分钟终结三个流言,52000,30000,1018,1510,2,4,1,1,33,['10分钟']
790,号称李小龙转世,52000,158000,585,168,0,0,0,0,7,
791,肌肉男老公撕开衣服/撩起衣服，释放男性魅力，结实肌肉让人欲罢不能!（全程肌肉福利，请务必全部看完哦）,52000,5122,228,764,3,1,0,0,50,
792,消防猛男VS武警特战猛男，哪款是你的菜？,52000,14000,949,545,0,1,0,1,20,
793,8个健身房动作中可能会犯的错误,52000,56000,2551,6909,0,0,1,0,15,['8个']
794,7分钟瘦小腿全面攻略！P2全程陪练！针对练习！想不细都难！,52000,14000,1488,6250,1,4,1,0,29,['7分钟']
795,每天30+俯卧撑挑战100-100个钻石俯卧撑、就算是跪着也要做完,52000,2298,429,324,1,1,3,0,33,"['30+', '100-', '100-']"
796,【瘦大腿改善假胯宽及腿型|20min-|自用删减开头结尾】zoey10分钟改善腿型+coffee林芊妤20分钟瘦腿操,52000,1045,788,7541,2,5,1,0,58,['20分钟']
797,超有效5分钟快速瘦肚子瘦腰，10天练出傲人马甲线腹直肌小蛮腰！一起打卡监督！适合初学者！,52000,11000,440,1871,3,3,2,0,44,"['5分钟', '10天']"
798,保持身材的小心得 | 172cm 从120斤到100斤 为了健康“减肥”我都做了些什么 | 我是如何做身材管理的,51000,50000,289,523,3,2,2,1,56,"['120斤', '100斤']"
799,40cm不是梦，一个改变让你臂围暴涨【圣雄就2min】【1篇科学研究】【科学解析】,51000,48000,1506,1559,1,6,1,0,41,['1篇']
800,为啥东北人吃牛肉瘦得快，广东人却胖的快？【鸡牛鱼三巨头，咱该吃哪个？】,51000,457000,2847,1206,0,4,0,1,35,
801,Xarky | 你为什么总是嘴馋？直击原因！养成良好的生活习惯其实有方法！！,51000,175000,1469,1335,1,5,0,1,38,
802,橄榄球截锋和篮球大前锋教你如何增加上肢力量和下肢爆发力.ft:saint荣,51000,11000,867,582,1,0,0,1,37,
803,"减脂时99%的人都会犯的错误—减脂误区—运动多吃得少, 就是不瘦？—减肥不吃碳水 减肥速度 减肥不吃肉？",51000,95000,900,1244,0,2,0,1,52,
804,【多肉】减肥VLOG|第十六期|狂吃过后 六天瘦4.3斤？|代餐奶昔轻断食|166\53.35,51000,74000,792,293,0,7,3,1,47,"['43斤', '166\\']"
805,万能初级提臀瘦腿运动，针对膝盖弹响防止膝盖损伤最好的臀部训练方式【变美绳】,51000,11000,208,1299,5,2,0,0,37,
806,新手须知！HIIT你真的练对了吗？如何选择强度？一周练几次？新手怎么练？|学生党减肥,51000,295000,2788,2066,2,6,0,1,42,
807,练腹不粗腰！吴龙的腹肌训练干货（1）,51000,57000,2714,2022,1,1,1,0,18,['1）']
808,【安希教练】一起来呼啦圈吧,50000,20000,223,1250,1,2,0,0,13,
809,瘦子增肌的四个致命错误，你中枪了吗？,50000,97000,1788,1666,2,1,0,1,18,
810,零基础完成横叉，掌握2个动作，让你轻松一字马,50000,72000,712,2782,3,0,1,0,22,['2个']
811,【减肥二十年我犯过的8个错误】正在减肥的你请一定看完,50000,132000,2434,1103,1,2,1,0,26,['8个']
812,【瘦子增肌】肌肉不对称，一边大一边小怎么办？,50000,97000,1466,1874,0,3,0,1,22,
813,【克里斯VLOG】你可以在家做的最好的哑铃练习,50000,104000,2107,6413,1,2,0,0,23,
814,安德烈与西斯练臂 | 哈尼：不哭不哭，训练刚刚开始,50000,56000,901,1862,1,1,0,0,25,
815,学生党如何练腹肌？如何十倍提升效率,50000,8670,592,2587,2,1,0,1,17,
816,好身材靠自己，29分钟尊巴Zumba燃起来，姐妹们轻松瘦身！,50000,80000,387,4784,1,1,1,0,30,['29分钟']
817,腹肌应该每天都练吗？腹肌练得越频繁效果越好吗？,50000,12000,345,372,1,2,0,1,23,
818,龙门架练背-完整背部训练,50000,17000,332,1262,2,1,0,0,12,
819,比举我儿子都累,50000,646,71,52,0,0,0,0,7,
820,颖儿分享减肥过程,50000,276,61,317,0,0,0,0,8,
821,日常卡路里燃烧指南，不运动也能燃烧300大卡？,50000,266000,1222,570,2,1,1,1,23,['300大卡']
822,地球上最大的手掌力量有多可怕？靠大手横扫腕力比赛，秒杀腕力王,50000,21000,279,50,2,1,0,1,30,
823,「7日减脂三餐」一起meal prep备餐吧，如何快速做健身餐+食材保存，Day 1,50000,266000,1409,2207,1,0,1,1,42,['7日']
824,【体育生】大晚上竟然给我看这个东西，怪不好意思的～,49000,4370,192,473,3,3,0,0,25,
825,【干货】上班学习没时间去健身房？教你26个动作在家也能拥有好身材！,49000,37000,1435,3465,2,4,1,1,33,['26个']
826,"爱健身的姑娘真漂亮——这美好的Body,奈斯",49000,7345,301,1653,2,0,0,0,22,
827,6分钟腹肌训练，坚持一周，肚子瘦一圈，跟练完整版第一期,49000,72000,1375,6692,2,0,1,0,27,['6分钟']
828,健身圈老话，健身不练腿迟早要YW？是真的吗？,49000,12000,164,159,0,2,0,1,22,
829,吴龙Vlog | 细节决定成败！教你练出超强麒麟臂！| 备战越南职业赛Ep.7,49000,57000,2399,1994,0,4,0,0,39,
830,轮子哥卧推306kg,49000,6057,184,124,0,0,0,0,10,
831,【一起减脂吧！】EP 01 | 示范如何给自己做一份减脂计划 | 详细的有氧训练安排 | #vlog#最喜欢的快速早餐,49000,132000,3514,2279,4,8,0,1,59,
832,上快乐大本营的，那位肌肉教练,49000,15000,185,645,1,0,0,0,14,
833,「器械虐臀」增大臀部 | 四个经典动作瘦腿翘臀练臀 | 提高臀线 | 丰满臀侧 | 紧实臀部 | 消除假胯宽,49000,83000,583,1419,3,5,0,0,54,
834,坚持自己喜欢的东西、脱离大众审美不易！坚持下去就更难/力量举是小众的运动项目、正确的认识很重要、有它独有的魅力、且练且珍惜！,49000,4660,915,303,8,2,0,0,62,
835,健身房名字是自己的粉丝？！,49000,137000,1900,302,0,2,0,1,13,
836,天鹅臂60天对比记录|脖子前倾改善的超级明显，真的瘦胳膊显锁骨哇～哇～哇,49000,1433,826,330,6,3,1,0,36,['60天']
837,【干货】减脂期如何高效打造完美腹肌,49000,137000,1912,1924,1,2,0,1,17,
838,新手零基础也能学会的减脂三步骤  A Beginner’s Guide To Healthy Fat Loss,49000,210000,1758,1601,2,0,0,0,55,
839,体脂降到18%？间歇性断食你用对了嘛？马甲线挑战成功,49000,68000,929,1147,2,2,0,1,26,
840,【卷腹平板撑太无聊？24种核心训练！】,49000,464000,1645,2680,3,4,1,1,19,['24种']
841,高能预警：肌肉男穿女装上街买..,48000,137000,4536,1324,0,0,0,0,16,
842,这个世界是不是容不下胖子了？我瘦下来之后得到了什么？,48000,15000,683,479,1,2,0,1,26,
843,「体态纠正」三步改善圆肩，驼背，头颈前引。陈玉坤,48000,96000,2703,4969,1,0,0,0,24,
844,幻想的周末早上8点起来，跑步三十分钟冲个澡，冲一杯咖啡吃个早饭，又是元气满满的一天！而现实一般都是睁眼11点...,48000,19000,581,53,2,1,2,0,57,"['8点', '11点']"
845,把我练崩溃的背部训练,48000,137000,1337,595,2,0,0,0,10,
846,【颈椎病患者强烈推荐】最新版 肩颈舒缓瑜伽,48000,256,657,5437,1,2,0,0,21,
847,「Chris Heria」纯小白的背部训练（不再劝退了~）,48000,232000,1728,4936,1,1,0,0,29,
848,VLOG · 北京 体验维密超模也爱的悬挂塑形课,48000,9970,272,379,0,0,0,0,24,
849,【Jeff】如何练大上胸（一个超级好动作！）,48000,364000,1134,2995,1,3,0,1,22,
850,【自用：上半身合集】天鹅臂1&amp;2+周六野斜方肌拉伸.mp4,48000,150,437,3253,0,3,1,0,33,['1&']
851,大一学生的虐肩日常，00后练肩的几个动作分享与建议,48000,5501,588,1142,0,0,1,0,25,['00后练']
852,【ZQ】一位健身者的心路历程,48000,80000,1897,545,0,2,0,0,14,
853,胸大肌充血，拍照用力抖的好厉害,48000,15000,171,423,2,0,0,0,15,
854,【健身励志】别再说你没时间健身了！初三到大一的蜕变！看完就想训练！,48000,37000,864,627,1,5,0,0,33,
855,超强瘦脂肪小腿！30天摆脱X/O型腿、梨型大粗腿！萝卜腿变细长腿，视觉增高，告别肥胖小腿肚，快速燃烧脂肪，拉长小腿线条,48000,47000,1439,6654,5,2,1,0,59,['30天']
856,高效减肥训练！能做这些，你一定不会胖也不瘦。,48000,9872,364,1099,2,1,0,0,22,
857,【国外健身达人BuffDudes】测试杠铃能承受的极限重量。结果令人震惊。健身房随处可见的杠铃原来这么耐“杠”。,48000,15,221,61,1,2,0,0,56,
858,【THENX】健身新手如何练出六块完美腹肌 你想要的这里都有,48000,6519,1454,5540,2,2,0,1,30,
859,【力量举】卧推57kg，窄推40kg,48000,131000,351,252,0,2,0,0,18,
860,10分钟全身没有跳跃的HIIT（公寓友好的脂肪燃烧）-二,48000,14000,1186,8578,4,1,1,0,28,['10分钟']
861,连续做一周天鹅臂有什么变化？(天鹅臂第51次与第57次对比),48000,527,100,124,0,1,2,1,30,"['51次', '57次']"
862,如何练成俯卧撑？炸裂水牛#4周徒手训练系列#01,48000,14000,950,2031,1,3,2,1,24,['4周']
863,【Channel Lean】Chris Heria这5个错误正在抹杀你的努力,47000,216000,1235,1913,2,2,1,0,38,['5个']
864,【Jeff】完美全身训练计划（组数和次数都安排！）,47000,364000,2035,6500,2,3,0,0,25,
865,高中生一个月的肌肉变化会是什么样子的呢？,47000,866,344,307,0,1,0,1,20,
866,提升引体向上数量最好的方法，看完就能拉60个！,47000,27000,585,1067,2,1,1,0,23,['60个']
867,15分钟2周getA4腰计划 水桶腰通通不见了（Holly Dolke）,47000,22000,1112,7173,1,0,2,0,36,"['15分钟', '2周']"
868,背部细节雕刻,47000,137000,1335,599,0,0,0,0,6,
869,一个小工具，解决胸练不大的烦恼。进阶向胸部训练。,47000,11000,743,1380,4,0,0,0,24,
870,【30天暴瘦30斤】DAY17 放平心态！轻装上阵！减肥挑战的日常~轻轻吐槽一下我的健身小分队~,47000,24000,515,198,1,6,2,0,48,"['30天暴', '30天暴']"
871,高容量下肢训练｜健身妈咪Stephanie Sanzo,47000,17000,310,1257,1,0,0,0,27,
872,我是怎样坚持健身一年半的,47000,11000,891,417,2,0,0,0,12,
873,做你自己！征服你自己！   「cool」,47000,14000,1220,2303,1,2,0,0,20,
874,抖音小哥哥沈苏的腹肌，要颜有颜，要身材又身材，要钱有钱。第二个视频太性感了,47000,84,495,892,2,0,0,0,37,
875,【瑜伽】保持心态，日常分享,47000,7858,717,2305,0,2,0,0,13,
876,韩国小姐姐在线教你练瑜伽7,47000,1747,140,887,0,0,1,0,13,
877,【干货】最高效的减脂训练！(新手必看!) feat.Flora花花,47000,137000,1956,2130,2,4,0,0,33,
878,瘦30斤后的我是如何进行胸部的训练，让胸部挺拔消除副乳的干货视频！,47000,12000,1085,5232,3,1,1,1,33,['30斤']
879,【一起拥有细腰吧！】DAY 02 |  全面提升腹肌力量,47000,132000,1257,3405,4,4,0,0,28,
880,【三毛翻译】停用类固醇的后果,47000,2204,460,1025,0,2,0,0,14,
881,我个男生为什么会看这种视频part2 最后那个小锅锅我爱辽。（记得素质三连哦）,47000,14000,1369,1209,1,0,0,1,39,
882,当一群沙雕一起健身时..,46000,137000,1769,214,0,0,0,0,12,
883,别让腰带摧毁你的核心。,46000,13000,1342,1070,1,0,0,0,11,
884,18岁腕力天才，他的极限在哪里？,46000,158000,381,166,1,1,1,1,16,['18岁']
