0,title,view,follows,likes,collects,senti_result,punc_result,num_of_numbers,is_question,total_char,num_phrase
760,窝窝头一块钱四个嘿嘿,612000,8448.0,9813.0,7971.0,1,0,0,0,10,
761,【孙笑川】天皇の遗子,638000,80.0,9418.0,8794.0,0,2,0,0,10,
762,地狱级不要笑挑战！输了就喝蛇草水！,637000,1052000.0,40000.0,9836.0,2,2,0,0,17,
763,晚宴迟到自罚一杯，当杯子拿出来时，小伙要崩溃了,637000,3966.0,4002.0,259.0,2,0,0,0,23,
764,川普因语言过激被请出直播间，内容涉嫌辱川，已被跨国抓捕,637000,3268.0,19000.0,5692.0,1,0,0,0,27,
765,【你的名字】如果蔡徐坤和鸡交换了身体，他们将以什么样的方式相遇呢？,636000,6933.0,60000.0,29000.0,0,3,0,1,33,
766,外国硬汉被AI换脸的自己美到了,636000,5538.0,11000.0,6330.0,0,0,0,0,15,
767,【李子明】你妈妈拿了一块钱四个的窝窝头，要给你，嘿嘿！,636000,285000.0,39000.0,23000.0,1,3,0,0,27,
768,我以为你要打劫呢，你闹呢？,636000,2762.0,5157.0,756.0,0,1,0,1,13,
769,第一次见有人砸自己场子的,635000,139.0,11000.0,4219.0,0,0,0,0,12,
770,受到惊吓，当场去世,634000,146.0,6604.0,3282.0,2,0,0,0,9,
771,【黑人兄弟】假奶兄弟情，好兄弟就要互相帮♂助！,634000,1286000.0,49000.0,4350.0,0,3,0,0,23,
772,印度两辆自行车相撞，死伤22，最后被一辆救护车全部拉走了,633000,84.0,3155.0,473.0,1,0,1,0,28,['22最后']
773,当你学沙雕营销号时(四),632000,11000.0,77000.0,5012.0,0,0,0,0,12,
774,重女轻男的家庭了解一下？,632000,3320.0,3728.0,1519.0,0,1,0,1,12,
775,欢迎来到晓明餐厅，让你体验最正宗的闹太套！,631000,167000.0,57000.0,18000.0,1,1,0,0,21,
776,《央视主持人笑评台湾节目：大陆人连榨菜也吃不起了！嗯，夜宵时间到了，要不来点榨菜？》,631000,2951.0,8843.0,1470.0,0,2,0,1,42,
777,史上最强的愚人节恶作剧，没有之一,631000,21000.0,27000.0,13000.0,2,0,0,0,16,
778,不要你觉得,630000,11000.0,5840.0,1182.0,1,0,0,0,5,
779,公司又疯了一个男同事！,630000,980.0,1011.0,317.0,0,1,0,0,11,
780,天呐！这是什么神仙身材啊,630000,7458.0,5745.0,15000.0,1,1,0,0,12,
781,史上最强的愚人节恶作剧，没有之一,631000,21000.0,27000.0,13000.0,2,0,0,0,16,
782,不要你觉得,630000,11000.0,5840.0,1182.0,1,0,0,0,5,
783,公司又疯了一个男同事！,630000,980.0,1011.0,317.0,0,1,0,0,11,
784,天呐！这是什么神仙身材啊,630000,7458.0,5745.0,15000.0,1,1,0,0,12,
785,【美人鱼名场面】当周杰伦超越鲲鲲拿下超话第一后，鲲鲲粉丝群内展开激烈讨论！,630000,96000.0,67000.0,19000.0,1,3,0,0,37,
786,C座802：高材生三癞子不上班跑去擦鞋，直到看到这双腿，我才恍然大悟！,630000,419000.0,18000.0,3182.0,0,1,1,0,35,['802：']
787,朱一旦的侄子竟然真是太极高手！,629000,217000.0,18000.0,1912.0,1,1,0,0,15,
788,哪吒抄袭丨是谁抄了我【武林外传名场面】,629000,2827.0,84000.0,28000.0,0,2,0,0,19,
789,男的快绝望了。,628000,95.0,15000.0,8583.0,1,0,0,0,7,
790,【高能】全b站最铁的刘海是什么亚子？这个夏天，你值得拥有！,628000,114000.0,44000.0,13000.0,1,4,0,1,29,
791,狗子喝了二两白酒，然后……,627000,83.0,5486.0,3965.0,0,0,0,0,13,
792,让沮丧的沃兹高兴起来,627000,643.0,21000.0,18000.0,2,0,0,0,10,
793,每一句话都既有中文又有英文，真的能把人逼疯吗？,626000,2973000.0,35000.0,3319.0,0,1,0,1,23,
794,这枪的威力可以在一米内让人笑死,626000,51.0,3027.0,709.0,0,0,0,0,15,
795,【搞笑向】终于找到原版了,626000,935.0,4823.0,5004.0,0,2,0,0,12,
796,教你如何在1分钟内把b站账号升到6级,626000,802.0,21000.0,8995.0,0,0,2,1,18,"['1分钟', '6级']"
797,当你女朋友看的你帮别的女生拧瓶盖时。。。,624000,158.0,1944.0,2326.0,0,0,0,0,20,
798,原来这才是真正的 36D乔碧萝殿下！,623000,65000.0,3220.0,551.0,1,1,0,0,18,
799,戒烟、戒色、戒游戏，你觉得男生戒哪个最难？美女真敢说,623000,10000.0,10000.0,1430.0,0,1,0,1,26,
800,真崩溃吐血吐槽我有史以来看过最沙雕的玛丽苏小说,623000,1089000.0,51000.0,7230.0,1,0,0,0,23,
801,将35斤大西瓜掏空，倒入可乐曼妥思制作出超级大喷泉，真凉爽,600000,509000.0,,,2,0,1,0,29,['35斤']
802,这是我老公最大胆的一次，不知道为什么,599000,3966.0,2218.0,513.0,2,0,0,1,18,
803,他以为那是屁，没想到....,598000,182.0,15000.0,11000.0,1,0,0,0,14,
804,把干冰放可乐瓶里会发生什么？小伙差点掉进湖里！,598000,1499000.0,46000.0,5614.0,0,2,0,1,23,
805,日本战败了，giao桑在线发飙。,597000,103.0,1760.0,511.0,1,0,0,0,16,
806,【沙雕向】半夜一男子熟睡中竟突然坐起！将自家猫咪吓了一跳,597000,259.0,17000.0,9145.0,2,3,0,0,28,
807,迪士尼毒皇后竟然和白雪公主手拉手一起在闲逛 吐槽不爱过生日,596000,35000.0,11000.0,4609.0,1,0,0,0,29,
808,年度最沙雕有毒的营销号，不笑我女装哈哈哈哈哈哈哈哈,595000,56000.0,42000.0,11000.0,1,0,0,0,25,
809,莉哥经典之作,594000,485.0,1293.0,1093.0,0,0,0,0,6,
810,大哥，欠你一个奥斯卡。拿去不谢哈。,594000,1845.0,4418.0,639.0,0,0,0,0,17,
811,一个宿舍八个人住，一个冷死了，七个热死了！,593000,3966.0,3192.0,216.0,0,1,0,0,21,
812,蔡徐坤早年《星动亚洲》选秀面试,592000,32000.0,20000.0,7086.0,0,0,0,0,15,
813,【不要自闭挑战】在济南最繁华的街头跳「猛男版」新宝岛，到底会引来多少人围观？,592000,13000.0,24000.0,2690.0,3,3,0,1,38,
814,抽  象  蝙  蝠：黑  暗  骑  士,591000,1023.0,18000.0,16000.0,0,0,0,0,21,
815,让你跑三百米,589000,13000.0,36000.0,11000.0,0,0,0,0,6,
816,这玩意能吃？,589000,4177.0,534.0,215.0,0,1,0,1,6,
817,对没有血缘关系的妹妹表白会是什么结果,589000,195.0,1345.0,936.0,1,0,0,0,18,
818,在ktv等了很久终于轮到自己点的歌时。。。,589000,66000.0,9648.0,4528.0,0,0,0,0,21,
819,我向佛祖许愿，希望佛祖只能健康四天,589000,2404.0,19000.0,13000.0,2,0,0,0,17,
820,来12岁小学生的lkun,588000,542.0,23000.0,6277.0,0,0,1,0,12,['12岁']
821,男UP主女装？女UP主男装？点赞过3W就男装【读评论2】,618000,674000.0,55000.0,4164.0,0,4,1,1,28,['2】']
822,就TM你……叫夏洛啊！,617000,6309.0,1999.0,1040.0,1,1,0,0,11,
823,这鬼还追出来就过分了,617000,1401.0,4112.0,940.0,1,0,0,0,10,
824,混入ikun群了，发了鸡你太美,616000,1546.0,8129.0,1004.0,0,0,0,0,15,
825,白酒撒地上让狗子添了,616000,185.0,3951.0,2958.0,0,0,0,0,10,
826,一个字‘干’今天你还行吗,616000,3783.0,1213.0,298.0,0,0,0,1,12,
827,毫无违和感！当电影名场面变成名广告,615000,36000.0,57000.0,33000.0,1,1,0,0,17,
828,乔碧萝殿下终于坦白自己真实年龄！让我们按F键守护最好的奶奶,615000,417.0,2215.0,498.0,3,1,0,0,29,
829,他来了他来了，央视相声演员他来了！！！,613000,501.0,13000.0,5214.0,0,3,0,0,19,
830,"杰伦没流量？加拿大小哥忍不了！一口气喊66,666次周杰伦",613000,1780000.0,91000.0,18000.0,0,2,1,1,29,['66666次']
831,窝窝头一块钱四个嘿嘿,612000,8448.0,9813.0,7971.0,1,0,0,0,10,
832,《陈情令-无羁》官方MV，韩国人的反应？！【朴鸣】,612000,406000.0,27000.0,8918.0,0,5,0,1,25,
833,【爆笑】当黄晓明遇上恋与制作人?！重度沙雕！,611000,76000.0,55000.0,34000.0,0,5,0,1,22,
834,沙雕网友用生命告诉你偷妹妹的衣服是一种怎样的体验！,611000,73000.0,12000.0,1286.0,1,1,0,0,25,
835,杨幂表示我到底签了4个什么东西？？？,611000,23.0,1533.0,532.0,1,3,1,1,18,['4个']
836,蔡徐坤变身器！！！,611000,6194.0,5100.0,997.0,0,3,0,0,9,
837,车可以借给你 油自己加 正前往加油站途中,610000,1672.0,2628.0,276.0,0,0,0,0,20,
838,举报老番茄？一个黑粉举报老番茄的奇遇，结尾高能感人，不喜勿喷,610000,8220.0,30000.0,5139.0,1,1,0,1,30,
839,我黑蔡徐坤的理由,609000,320.0,20000.0,7296.0,0,0,0,0,8,
840,没有对比就没有伤害——抄袭歌曲与原创歌曲对比,608000,1534.0,21000.0,6675.0,3,0,0,0,22,
841,小伙子你记住，这一刻恐怕就是你的人生巅峰了！,579000,891.0,2344.0,1277.0,1,1,0,0,22,
842,【刘老师】少扯犊子多办事儿，跟着老刘看土味儿！,578000,627000.0,25000.0,2392.0,0,3,0,0,23,
843,用【猫和老鼠】的方式打开你的暑假作业写完了吗？,578000,3842.0,43000.0,16000.0,0,3,0,1,23,
844,Creeper ？,577000,1968.0,36000.0,13000.0,0,1,0,1,9,
845,明明是我承受了这个年纪不该承受的，咋还怪我了呢,577000,111000.0,4411.0,707.0,2,0,0,0,23,
846,我好了，你们呢？,577000,6309.0,3876.0,1624.0,0,1,0,1,8,
847,日本giao再接商演 建议封杀,576000,2564.0,1240.0,439.0,0,0,0,0,15,
848,小伙终于找到他失踪多年的黑人父亲！哈哈哈哈哈笑成香蕉切片五香薄荷清凉南瓜皮！,575000,384000.0,18000.0,2708.0,1,2,0,0,38,
849,感谢姑娘救命之恩，等我阑尾手术痊愈，定会娶你回家！报救命之恩,575000,3965.0,3154.0,651.0,1,1,0,0,30,
850,当大家都以为小男孩因为害怕不敢进门时……,574000,93.0,9931.0,3655.0,1,0,0,0,20,
851,元首沉迷已久的主播露出了真面目。。。,573000,21000.0,45000.0,17000.0,0,0,0,0,18,
852,这装备，这通讯，打了八年啊？,569000,1544.0,4920.0,700.0,1,1,0,1,14,
853,当龙凤胎妹妹看到她哥女装，竟说出如此粗鄙之语！！【心灵侦探兄妹】,569000,25000.0,23000.0,2483.0,0,4,0,0,32,
854,【JOJO梗】【重口味】世界上最大的痘痘,568000,197.0,1227.0,872.0,1,4,0,0,20,
855,元首被告知用了130年的名字侵权不能用要他改名！元首要如何维权！,568000,20000.0,44000.0,12000.0,1,2,1,1,32,['130年']
856,当罗米娜遭遇自称“斗鱼新三sao”的周淑怡、叶知秋、骆歆……场面直接失控……,567000,61000.0,7983.0,10000.0,3,0,0,0,38,
857,散装韩语普通话（二）,565000,6309.0,8315.0,3435.0,0,0,0,0,10,
858,是沙雕没错了。沙雕是不分国界的，沙雕歪果仁的建议与设计,565000,3112.0,38000.0,5020.0,0,0,0,0,27,
859,表情包出处嗷,565000,226.0,7090.0,6383.0,0,0,0,0,6,
860,如果爸爸的态度像（1）～奶茶店服务员,565000,369000.0,23000.0,1964.0,0,1,1,0,18,['1）']
861,【我太难了】原出处！,557000,497.0,1574.0,726.0,0,3,0,0,10,
862,课本上有蔡徐坤？,556000,2030.0,30000.0,7083.0,0,1,0,1,8,
863,哥们你的动作很潇洒，但是你听见啪嚓的声音了吗？,553000,98.0,3841.0,240.0,0,1,0,1,23,
864,给大家介绍一下我家里的几只小祖宗~,552000,680000.0,18000.0,2315.0,0,1,0,0,17,
865,当事人应该已经凉了吧……,552000,2872.0,1795.0,157.0,1,0,0,0,12,
866,哪吒之恶童降世超A仿妆，化完你就是哪吒本吒？！,551000,590000.0,42000.0,6359.0,1,2,0,1,23,
867,八核处理器，学着点以后有用！,550000,464.0,2247.0,1914.0,1,1,0,0,14,
868,20岁的仙女和30岁的仙女到底有啥区别？,550000,454000.0,42000.0,5775.0,0,1,2,1,20,"['20岁', '30岁']"
869,东北话十级的打印机才能打出这封信的精髓~~来吧，再更一期，欢迎围观,549000,215000.0,13000.0,1000.0,4,2,0,0,33,
870,谁能想到，这名16岁少女，4年前只是一位12岁少女（无司马笑，放心食）,548000,629.0,2925.0,1629.0,1,0,3,0,35,"['16岁', '4年前', '12岁']"
871,这个小女孩是恶魔吗,547000,37000.0,2771.0,824.0,1,0,0,1,9,
872,海绵宝宝雕刻/刻石头原版高清,546000,101.0,4509.0,1331.0,0,0,0,0,14,
873,老百京了 有内味了,545000,176.0,2245.0,1763.0,0,0,0,0,9,
874,千*10000别说卧槽,545000,329.0,8416.0,4963.0,0,1,1,0,11,['10000别说']
875,【美人鱼名场面】当榜一先生碰到超管，给乔碧萝殿下刷10W，榜一先生：快出警，很恐怖的！,544000,2426.0,23000.0,6807.0,1,3,0,0,43,
876,只要胆子大，贞子真的能放产假？,544000,342.0,16000.0,7211.0,0,1,0,1,15,
877,陈翔六点半：他彩票中奖后装破产，才发现身边没有一个真心朋友！,544000,676000.0,15000.0,635.0,2,1,0,0,30,
878,骚猪直播是听到卢姥爷，吓得虎躯一震,543000,128.0,5551.0,2071.0,0,0,0,0,17,
879,【总司令整活啦】反坦克（乔碧萝殿下）总司令：Mix晴子直播cos司令！节目效果爆炸！（纯享版）,543000,132.0,3313.0,1397.0,1,4,0,0,47,
880,看到了吧，再漂亮动人的老婆在儿子面前就是个逗比！,542000,3612.0,2610.0,1640.0,2,1,0,0,24,
881,外国人和四川人PK普通话，究竟谁能赢？,528000,2973000.0,27000.0,1829.0,0,1,0,1,19,
882,谁的爸爸顶得住这样的问题！,528000,343.0,17000.0,11000.0,1,1,0,0,13,
883,三   日   杀   神,527000,2487.0,5104.0,4721.0,0,0,0,0,13,
884,【黑人兄弟】戏精本精大闹电影院,527000,1286000.0,52000.0,6380.0,0,2,0,0,15,
885,（两日一更）试试就逝世  第一期,526000,308.0,3275.0,1019.0,0,0,0,0,16,
886,最惨的一次被绿,526000,41.0,4174.0,883.0,0,0,0,0,7,
887,【名场景】用两分钟来告诉你中国观众对《上气》开拍的态度是怎么样的,525000,583.0,25000.0,5699.0,0,2,0,1,32,
888,童年阴影看了不下5遍,525000,67.0,3567.0,1721.0,1,0,1,0,10,['5遍']
889,[带致敬]小孙的二刺猿生活,525000,780000.0,16000.0,2295.0,0,0,0,0,13,
890,【大锤AI换脸】PDD+桥本环奈=桥本？,524000,1038.0,11000.0,7044.0,0,3,0,1,20,
891,菠萝赛东的真实身份,523000,95.0,4571.0,1037.0,1,0,0,0,9,
892,当代乙方生存现状，愿你的生活没有甲方,521000,1325000.0,29000.0,6593.0,1,0,0,0,18,
893,哈哈哈哈哈兵哥哥你戴这个面具是认真的吗？！,521000,675.0,4417.0,795.0,3,2,0,1,21,
894,隔着屏幕都能感受到的崩溃哈哈哈哈哈哈哈哈哈,520000,767.0,17000.0,7440.0,4,0,0,0,21,
895,假扮晴人coser潜入bw掌心展台竟然被当场逮捕？？！！,520000,206000.0,47000.0,24000.0,4,4,0,1,28,
896,是这样吗？,519000,11000.0,2868.0,438.0,0,1,0,1,5,
897,每天一遍，防止抑郁,517000,767.0,7798.0,11000.0,2,0,0,0,9,
898,斗鱼主播乔碧罗殿下，直播过程中“变脸”,515000,97.0,1675.0,402.0,0,0,0,0,19,
899,一想到你我就~喔~ 星爷：喔你妈个头啊,514000,194.0,23000.0,13000.0,3,2,0,0,19,
900,笑喷了！哈哈哈,514000,120.0,8466.0,4352.0,1,1,0,0,7,
901,斗鱼二次元主播乔碧萝殿下露脸视频..（附后续洗白视频）,541000,327.0,1133.0,953.0,0,0,0,0,27,
902,【千*10000不要买】拥有这个变色球，我是不是有资格参加世界杯和NBA了？,541000,306000.0,9292.0,563.0,3,4,1,1,38,['10000不要']
903,听说周杰伦超话第一，打败蔡徐坤！！！,540000,1772.0,50000.0,13000.0,0,3,0,0,18,
904,这根本就不是我们中国祖祖辈辈留下来的镇国之宝啊！,539000,166.0,9358.0,671.0,2,1,0,0,24,
905,老番茄的灵魂伴侣，母哥与茄酱之争！,539000,877.0,7957.0,1219.0,0,1,0,0,17,
906,当前版本adc现状,538000,175000.0,2711.0,572.0,0,0,0,0,9,
907,注意这把手枪,537000,2070.0,15000.0,9445.0,1,0,0,0,6,
908,《不要笑挑战》敢挑战吗？靓仔,537000,927.0,18000.0,15000.0,3,1,0,1,14,
909,【前方高能】醉卧沙场君莫笑，小心要遭仙人跳,537000,1286000.0,65000.0,7630.0,1,2,0,0,21,
910,一个广告而已怎么可以这么甜啊啊啊啊啊啊！！！王格格怎么这么可爱！,537000,203.0,3198.0,2773.0,1,4,0,1,32,
911,男女朋友分手的原因,537000,101.0,6495.0,4902.0,0,0,0,0,9,
912,陈情令的《银临-意难平》韩国人的反应？！【朴鸣】,536000,406000.0,16000.0,3818.0,0,5,0,1,24,
913,为什么中国和俄罗斯都把对方国名“翻译错了”？「半泽」,536000,285000.0,14000.0,2673.0,0,1,0,1,26,
914,【前方高能】网络上的神级沙雕图第二期,535000,17000.0,21000.0,2603.0,0,2,0,0,18,
915,【淮秀帮】续写《陈情令》大结局：我圆满了！,535000,387000.0,63000.0,51000.0,1,3,0,0,21,
916,不  要  停  下  来  啊（虎哥,534000,23000.0,3630.0,1054.0,1,0,0,0,19,
917,快手最尬军阀，我不行了.....,533000,15000.0,5924.0,986.0,1,0,0,0,16,
918,【哪吒没抄】但我用半小时抄了五维记忆,533000,13000.0,49000.0,11000.0,0,2,0,0,18,
919,影 流 之 主 一一 蓝 色 魅 影,533000,76.0,480.0,644.0,0,0,0,0,18,
920,【军旅生活】 班长我真的不是故意的啊。大家要给我作证啊,533000,159.0,7953.0,4095.0,2,2,0,0,27,
921,斗鱼主播乔碧罗殿下，直播过程中“变脸”,515000,97.0,1675.0,402.0,0,0,0,0,19,
922,一想到你我就~喔~ 星爷：喔你妈个头啊,514000,194.0,23000.0,13000.0,3,2,0,0,19,
923,笑喷了！哈哈哈,514000,120.0,8466.0,4352.0,1,1,0,0,7,
924,外国人再次减少。。。,513000,307.0,5996.0,2815.0,1,0,0,0,10,
925,怎么样才能一句话得罪三个人，好好看好好学,513000,6310.0,3085.0,657.0,1,0,0,1,20,
926,差点没把我给笑断气,512000,300.0,19000.0,3930.0,0,0,0,0,9,
927,假如微信就是我们的现实生活……,512000,454000.0,20000.0,1636.0,0,0,0,0,15,
928,"重庆话版《亲爱的,热爱的》",511000,931000.0,17000.0,3922.0,2,0,0,0,13,
929,不给整二两猪头肉当下酒菜么？,511000,4006.0,2850.0,3190.0,0,1,0,1,14,
930,UP主模仿乔碧萝殿下直播，并换了个她喜欢的GIF=w=,510000,674000.0,20000.0,2668.0,1,0,0,0,27,
931,【沙雕视频】美军机枪故障，热心德军停战帮忙......,510000,1700.0,9686.0,5783.0,2,2,0,0,27,
932,模拟农场使我变得暴力——爆笑艺术馆 第106期,509000,15000.0,23000.0,1991.0,1,0,1,0,23,['106期']
933,【你的暑假作业写完了吗？#2】用让子弹飞名场面打开你的暑假作业是什么样的,509000,21000.0,38000.0,12000.0,1,4,1,1,36,['2】']
934,男子网恋了三个月，终于见面了，气的我真想砸手机！,508000,3967.0,1622.0,86.0,0,1,0,0,24,
935,【男版翻拍】关晓彤《你XX》|《空姐之歌》&amp; 《up主之歌》| 翻跳翻唱还原改编,507000,13000.0,77000.0,25000.0,0,5,0,0,44,
936,【华农兄弟】华农搭配*10000能日语配音会怎么样？,507000,1721.0,27000.0,7804.0,0,4,1,1,26,['10000能']
937,史上最NB教练,507000,2228.0,4522.0,1140.0,0,0,0,0,7,
938,不笑算我输！,506000,135.0,3950.0,2133.0,0,1,0,0,6,
939,国外趣味视频集锦，看完觉得整个世界都是那么欢乐！#58,506000,834000.0,20000.0,4479.0,2,2,1,0,27,
940,你卖力摇车窗的样子，真的很靓仔！！！！,506000,59.0,5357.0,2355.0,0,4,0,0,19,
941,假如微信就是我们的现实生活……,512000,454000.0,20000.0,1636.0,0,0,0,0,15,
942,"重庆话版《亲爱的,热爱的》",511000,931000.0,17000.0,3922.0,2,0,0,0,13,
943,不给整二两猪头肉当下酒菜么？,511000,4006.0,2850.0,3190.0,0,1,0,1,14,
944,UP主模仿乔碧萝殿下直播，并换了个她喜欢的GIF=w=,510000,674000.0,20000.0,2668.0,1,0,0,0,27,
945,【沙雕视频】美军机枪故障，热心德军停战帮忙......,510000,1700.0,9686.0,5783.0,2,2,0,0,27,
946,模拟农场使我变得暴力——爆笑艺术馆 第106期,509000,15000.0,23000.0,1991.0,1,0,1,0,23,['106期']
947,【你的暑假作业写完了吗？#2】用让子弹飞名场面打开你的暑假作业是什么样的,509000,21000.0,38000.0,12000.0,1,4,1,1,36,['2】']
948,男子网恋了三个月，终于见面了，气的我真想砸手机！,508000,3967.0,1622.0,86.0,0,1,0,0,24,
949,【男版翻拍】关晓彤《你XX》|《空姐之歌》&amp; 《up主之歌》| 翻跳翻唱还原改编,507000,13000.0,77000.0,25000.0,0,5,0,0,44,
950,【华农兄弟】华农搭配*10000能日语配音会怎么样？,507000,1721.0,27000.0,7804.0,0,4,1,1,26,['10000能']
951,史上最NB教练,507000,2228.0,4522.0,1140.0,0,0,0,0,7,
952,不笑算我输！,506000,135.0,3950.0,2133.0,0,1,0,0,6,
953,国外趣味视频集锦，看完觉得整个世界都是那么欢乐！#58,506000,834000.0,20000.0,4479.0,2,2,1,0,27,
954,你卖力摇车窗的样子，真的很靓仔！！！！,506000,59.0,5357.0,2355.0,0,4,0,0,19,
955,这一拳击碎了我最后的笑容,506000,6310.0,1533.0,231.0,1,0,0,0,12,
956,【对比】快手抖音以前和现在有什么区别?,505000,812.0,5757.0,1914.0,0,3,0,1,19,
957,AI换脸-蔡徐坤，放弃吧！论美貌你是赢不了我的。,505000,1671.0,5157.0,1799.0,2,2,0,0,24,
958,闺蜜来我家，干点有意思的【挑战Bad Guy】,504000,674000.0,23000.0,5931.0,1,2,0,0,23,
959,抖音小学生团体黑化家族！居然有成年人加入了？！！,504000,151000.0,44000.0,8143.0,1,4,0,1,24,
960,小孩: 这是亲妈能干出来的事？,504000,429.0,4996.0,5980.0,1,1,0,1,15,
961,影 流 之 主——黑 色 精 子,492000,558.0,2557.0,2229.0,0,0,0,0,16,
962,把十五个气球吹满气塞进一个气球里在戳破会发生什么？,491000,1500000.0,27000.0,1929.0,0,1,0,1,25,
963,川建国同志的政绩深受群众赞许,489000,154.0,16000.0,5600.0,1,0,0,0,14,
964,小伙凌晨持小刀意图不轨 便利店老板淡定抽出半米大砍刀,488000,116.0,9564.0,4165.0,1,0,0,0,26,
965,德云社硬核粉丝合集，就没有我德云女孩接不住的包袱(第一弹),488000,563.0,6236.0,5153.0,2,0,0,0,29,
966,坤坤都可能听哭的歌，到底有多厉害?你能坚持听完吗,488000,10000.0,27000.0,6326.0,1,1,0,1,24,
967,最强水遁，我先笑为敬哈哈哈哈哈哈哈,488000,57.0,4971.0,2090.0,1,0,0,0,17,
968,元首对吃不起茶叶蛋和榨菜的愤怒,488000,3313.0,54000.0,25000.0,1,0,0,0,15,
969,科 目 三 过 了 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊（完全版）,487000,3326.0,20000.0,12000.0,0,0,0,0,50,
970,无 极 剑 圣,486000,35.0,2090.0,2431.0,0,0,0,0,7,
971,这……起码得是元婴期了吧 ! ! !,486000,2297.0,2545.0,838.0,1,3,0,0,18,
972,能低调点不,486000,11000.0,7024.0,1302.0,0,0,0,0,5,
973,【爆笑系列】-男人的快乐就是这么简单！,486000,473.0,11000.0,8778.0,1,4,0,0,19,
974,整天被说像河马，菠萝赛东心里是怎么想的？,485000,325000.0,5967.0,1491.0,0,1,0,1,20,
975,刚刚从日本回国，口音还没变回来,485000,2260.0,4645.0,4348.0,0,0,0,0,15,
976,小女孩把grandmother读成GNMD，亲妈直接无语，xswl,484000,219.0,5665.0,6094.0,1,0,0,0,33,
977,不是因为筷落而快乐，而是因为寂寞而筷落,484000,463.0,7397.0,1929.0,3,0,0,0,19,
978,【花絮】跟孙笑川对骂的邻居有没有后续？,484000,194000.0,9772.0,3955.0,0,3,0,1,19,
979,周淑怡：这酸奶是不是有点变态啊,483000,681.0,2669.0,955.0,2,0,0,0,15,
980,男人的快乐真的很简单,483000,761.0,4869.0,1216.0,1,0,0,0,10,
981,【男版翻拍】关晓彤《你XX》|《空姐之歌》&amp; 《up主之歌》| 翻跳翻唱还原改编,507000,13000.0,77000.0,25000.0,0,5,0,0,44,
982,【华农兄弟】华农搭配*10000能日语配音会怎么样？,507000,1721.0,27000.0,7804.0,0,4,1,1,26,['10000能']
983,史上最NB教练,507000,2228.0,4522.0,1140.0,0,0,0,0,7,
984,假扮QQ小冰一整天，朋友被坑还没发现？,506000,638.0,16000.0,4181.0,1,1,0,1,19,
985,不笑算我输！,506000,135.0,3950.0,2133.0,0,1,0,0,6,
986,国外趣味视频集锦，看完觉得整个世界都是那么欢乐！#58,506000,834000.0,20000.0,4479.0,2,2,1,0,27,
987,你卖力摇车窗的样子，真的很靓仔！！！！,506000,59.0,5357.0,2355.0,0,4,0,0,19,
988,这一拳击碎了我最后的笑容,506000,6310.0,1533.0,231.0,1,0,0,0,12,
989,【对比】快手抖音以前和现在有什么区别?,505000,812.0,5757.0,1914.0,0,3,0,1,19,
990,AI换脸-蔡徐坤，放弃吧！论美貌你是赢不了我的。,505000,1671.0,5157.0,1799.0,2,2,0,0,24,
991,闺蜜来我家，干点有意思的【挑战Bad Guy】,504000,674000.0,23000.0,5931.0,1,2,0,0,23,
992,抖音小学生团体黑化家族！居然有成年人加入了？！！,504000,151000.0,44000.0,8143.0,1,4,0,1,24,
993,小孩: 这是亲妈能干出来的事？,504000,429.0,4996.0,5980.0,1,1,0,1,15,
994,蔡徐坤：“我要报警！周杰伦流量造假！”美人鱼名场面。,504000,3895.0,26000.0,4598.0,1,2,0,0,26,
995,比手撕鬼子更雷的神剧,503000,307.0,2732.0,869.0,1,0,0,0,10,
996,【美人鱼名场面】黄晓明去警局点菜却惨遭拒绝，反被忽悠买冰箱,503000,6328.0,38000.0,9760.0,1,2,0,0,29,
997,乔碧萝殿下完整版12分钟（转自最右）,502000,108.0,3508.0,2869.0,0,0,1,0,18,['12分钟']
998,噗哈哈哈哈哈哈真欠啊,502000,14000.0,11000.0,4473.0,3,0,0,0,10,
999,网上那些使你爆笑的沙雕图【第六期】,501000,1254.0,47000.0,4513.0,0,2,0,0,17,
1000,『转载』总感觉在开车，可找不到证据,500000,33.0,688.0,532.0,1,0,0,0,17,
1001,恶作剧—吸了氦气去吓室友 说自己嗓子坏了，没想到我的室友都这么淡定....,482000,22000.0,14000.0,1682.0,2,0,0,0,37,
1002,素食卤蛋有益健康,482000,317.0,1196.0,875.0,1,0,0,0,8,
1003,房东你再不换水龙头我就要搬走了！,481000,5538.0,4612.0,1664.0,0,1,0,0,16,
1004,所谓的爱情啊……,481000,78.0,9887.0,2488.0,2,0,0,0,8,
1005,giao桑本色出演，与日本友好对话,481000,899.0,14000.0,9654.0,1,0,0,0,17,
1006,爸爸喜欢带我出门是有原因哒,479000,6054.0,5412.0,2196.0,1,0,0,0,13,
1007,长辈发现你有对象是一种怎么样的体验？请这样的亲戚别再来我家！,478000,882000.0,33000.0,4560.0,0,2,0,1,30,
1008,只要生活过得去  哪怕头上顶点绿？,478000,97.0,2490.0,412.0,0,1,0,1,17,
1009,大起大落！,478000,11000.0,3301.0,498.0,0,1,0,0,5,
1010,大师:下象棋在本地没什么人是我对手   王铁锤:玩着呢？   大师:我孩子放学了,478000,368.0,3503.0,2259.0,1,1,0,1,40,
